id,name,brand_id,url_part,category_id
3520,"5320 XpressMusic",177,nokia_5320_xpressmusic,1
3522,N78,177,nokia_n78,1
3525,E63,177,nokia_e63,1
3538,"3120 classic",177,nokia_3120_classic,1
3543,"6720 classic",177,nokia_6720_classic,1
3546,N900,177,nokia_n900,1
3557,"5530 XpressMusic",177,nokia_5530_xpressmusic,1
3558,E72,177,nokia_e72,1
3563,5230,177,nokia_5230,1
3564,X6-00,177,nokia_x6,1
3565,X3-00,177,nokia_x3,1
3572,1280,177,nokia_1280,1
3575,"2220 slide",177,nokia_2220_slide,1
3579,"5235 Comes With Music",177,nokia_5235_comes_with_music,1
3580,"6303i classic",177,nokia_6303i_classic,1
3581,C5-00,177,nokia_c5,1
3582,C3-00,177,nokia_c3,1
3583,C6-00,177,nokia_c6,1
3584,E5-00,177,nokia_e5,1
3585,N8,177,nokia_n8,1
3586,X2-00,177,nokia_x2,1
3590,5228,177,nokia_5228,1
3593,5250,177,nokia_5250,1
3595,C6-01,177,nokia_c6_01,1
3596,C5-03,177,nokia_c5_03,1
3604,N9,177,nokia_n9,1
3607,"C5-00 5MP",177,nokia_c5_5mp,1
3608,700,177,nokia_700_zeta,1
3609,500,177,nokia_500,1
3613,603,177,nokia_603,1
3614,"Lumia 800",177,nokia_lumia_800,1
3615,"Lumia 710",177,nokia_lumia_710,1
3616,"Asha 201",177,nokia_asha_201,1
3617,"Asha 300",177,nokia_asha_300,1
3618,101,177,nokia_101,1
3620,"Asha 200",177,nokia_asha_200,1
3622,"Lumia 900",177,nokia_lumia_900,1
3623,"808 PureView",177,nokia_808_pureview,1
3626,"Lumia 820",177,nokia_lumia_820,1
3627,"Lumia 920",177,nokia_lumia_920,1
3628,"Asha 302",177,nokia_asha_302,1
3629,"Lumia 510",177,nokia_lumia_510,1
3630,"Lumia 620",177,nokia_lumia_620,1
3632,"Lumia 520",177,nokia_lumia_520,1
3633,"Lumia 822",177,nokia_lumia_822_atlas,1
3634,"Lumia 720",177,nokia_lumia_720,1
3635,"Asha 205 Dual Sim",177,nokia_asha_205_dual_sim,1
3636,"Lumia 925",177,nokia_lumia_925,1
3637,"Lumia 1020",177,nokia_lumia_1020,1
3639,"Lumia 1520",177,nokia_lumia_1520,1
3640,"Lumia 525",177,nokia_lumia_525,1
3641,XL,177,nokia_xl,1
3642,X,177,nokia_x_dual_sim,1
3643,"Lumia 930",177,nokia_lumia_930,1
3644,"Lumia 630",177,nokia_lumia_630,1
3645,"Lumia 635",177,nokia_lumia_635,1
3646,X2,177,nokia_x2_new,1
3647,"Lumia 530",177,nokia_lumia_530,1
3648,"Lumia 735",177,nokia_lumia_735,1
3649,"Lumia 830",177,nokia_lumia_830,1
3650,"Lumia 730 Dual Sim",177,nokia_lumia_730_dual_sim,1
3651,"6 TA-1021",177,nokia_6,1
3652,3,177,nokia_3,1
3653,5,177,nokia_5,1
3654,"3310 (2017)",177,nokia_3310_2017,1
3655,8,177,nokia_8,1
3656,"2 TA-1029",177,nokia_2,1
3670,M5s,159,meizu_m5s,1
3672,M5c,159,meizu_m5c,1
3673,"Pro 7",159,meizu_pro_7,1
3674,"M6 Note 3/16/32",159,meizu_m6_note,1
3675,"M6 2/16",159,meizu_m6,1
3676,MX5,159,meizu_mx5,1
3677,"M2 Mini",159,meizu_m2_mini,1
3679,"Pro 5",159,meizu_pro_5,1
3680,"M3 Note 2/16",159,meizu_m3_note,1
3681,"Pro 6",159,meizu_pro_6,1
3682,"M3s 2/16",159,meizu_m3s,1
3683,M8,159,meizu_m8_minione,1
3685,"MX 2-core",159,meizu_mx,1
3687,MX2,159,meizu_mx2,1
3689,"M1 Note",159,meizu_m1_note,1
3690,"MX4 Pro",159,meizu_mx4_pro,1
3691,MX4,159,meizu_mx4,1
3693,"M2 Note",159,meizu_m2_note,1
3694,M3,159,meizu_m3_mini,1
3695,MX6,159,meizu_mx6,1
3696,M3E,159,meizu_m3e,1
3697,"U10 2/16",159,meizu_u10,1
3699,Max,159,meizu_max,1
3700,"U20 2/16",159,meizu_u20,1
3701,"Pro 6 Plus 64GB",159,meizu_pro_6_plus,1
3702,"M5 Note (M621H, M621Q, M621C, M621M)",159,meizu_m5_note,1
3704,"M5 2/16",159,meizu_m5,1
3706,G6,152,lg_g6,1
3707,"X Power 2",152,lg_x_power_2,1
3709,"X venture",152,lg_x_venture,1
3710,"K7 X210DS",152,lg_lg_k7_x210ds,1
3711,"X Power K220DS",152,lg_x_power_k220ds,1
3712,V20,152,lg_v20,1
3713,"K3 LTE  K100DS",152,lg_k3_lte,1
3714,"Class H650E",152,lg_class_h650e,1
3715,"Ray X190",152,lg_ray_x190,1
3716,"X View K500DS",152,lg_x_view_k500ds,1
3717,K10,152,lg_k10,1
3718,"G4 H818",152,lg_g4,1
3719,Spirit,152,lg_spirit,1
3721,"G4 Stylus H540F",152,lg_g4_stylus,1
3722,"L60 X145",152,lg_l60_dual,1
3723,"L80 Dual",152,lg_l80_d380,1
3726,"L65 Dual",152,lg_l65,1
3727,G3,152,lg_g3,1
3728,"G Pro 2",152,lg_g_pro_2,1
3729,"G3 S",152,lg_g3_s,1
3731,"G Pro Lite",152,lg_g_pro_lite_dual,1
3734,"Optimus L5 II Dual",152,lg_optimus_l5ii_dual,1
3735,"Optimus L7 II",152,lg_optimus_l7ii,1
3738,"Optimus L3 Dual",152,lg_optimus_l3_dual,1
3739,"Optimus LTE 2",152,lg_optimus_lte_ii,1
3741,"Optimus G",152,lg_optimus_g,1
3743,A290,152,lg_a290,1
3744,"Optimus L3",152,lg_optimus_l3,1
3745,"Optimus Vu",152,lg_optimus_vu,1
3750,"Optimus 3D",152,lg_optimus_3d,1
3758,"Optimus One",152,lg_optimus_one_p500,1
3765,GS290,152,lg_gs290,1
3769,"GT540 Optimus",152,lg_gt540,1
3815,"Optimus 2X",152,lg_optimus_2x,1
3816,"Optimus Black",152,lg_optimus_black,1
3818,"Optimus Me",152,lg_optimus_me_p350,1
3820,"Optimus Link",152,lg_optimus_net_p690,1
3821,"Optimus Sol",152,lg_optimus_sol,1
3822,"Optimus Hub",152,lg_optimus_hub,1
3826,"Optimus Link Dual Sim",152,lg_optimus_link_dual_sim,1
3827,"Nitro HD",152,lg_nitro_hd,1
3830,"Optimus 4X HD",152,lg_optimus_4x_hd,1
3831,"Optimus L7",152,lg_optimus_l7,1
3834,"Optimus L9",152,lg_optimus_l9,1
3837,"Optimus L7 II Dual P715",152,lg_p_715,1
3838,"Optimus L3 II Dual",152,lg_optimus_l3ii_dual,1
3840,"Optimus G Pro",152,lg_optimus_g_pro,1
3843,G2,152,lg_g2,1
3845,L90,152,lg_l90,1
3846,"L70 Dual",152,lg_l70_dual,1
3849,"L Fino",152,lg_l_fino,1
3850,"L Bello",152,lg_l_bello,1
3851,"G3 Stylus",152,lg_g3_stylus,1
3853,"G3 Dual LTE",152,lg_g3_dual_lte,1
3856,"G Flex 2",152,lg_g_flex_2,1
3857,Leon,152,lg_leon,1
3858,Magna,152,lg_magna,1
3859,"G4c H525N",152,lg_g4c,1
3860,G4s,152,lg_g4s,1
3861,V10,152,lg_v10,1
3863,"K10 LTE K430ds",152,lg_k10_lte,1
3864,G5,152,lg_g5,1
3865,"K4 LTE K130E",152,lg_k4,1
3866,"K8 LTE K350E",152,lg_k8_lte,1
3867,"X cam",152,lg_x_cam,1
3871,"K8 (2017)",152,lg_k8_2017,1
3873,Q6,152,lg_q6,1
3875,V30,152,lg_v30,1
3876,"Phab 2 Pro",148,lenovo_phab_2_pro,1
3877,"Moto G4",148,lenovo_moto_g4,1
3878,"Vibe S1L A40",148,lenovo_vibe_s1l_a40,1
3879,C2,148,lenovo_c2,1
3880,"Phab 2",148,lenovo_phab_2,1
3882,"Vibe Shot",148,lenovo_vibe_shot,1
3884,A7000,148,lenovo_a7000,1
3885,А2010,148,lenovo_a2010,1
3887,"Vibe P1m",148,lenovo_vibe_p1m,1
3888,S860,148,lenovo_s860,1
3889,A859,148,lenovo_a859,1
3892,S660,148,lenovo_s660,1
3893,A316i,148,lenovo_a316i,1
3894,A656,148,lenovo_a656,1
3896,A516,148,lenovo_a516,1
3897,S650,148,lenovo_s650,1
3898,"Vibe X",148,lenovo_vibe_x,1
3900,A369i,148,lenovo_a369i,1
3901,A880,148,lenovo_a880,1
3902,P780,148,lenovo_p780,1
3904,A660,148,lenovo_a660,1
3905,P700i,148,lenovo_ideaphone_p700i,1
3907,P770,148,lenovo_p770,1
3909,S890,148,lenovo_ideaphone_s890,1
3918,A750,148,lenovo_a750,1
3919,A500,148,lenovo_a500,1
3920,A789,148,lenovo_a789,1
3921,P700,148,lenovo_p700,1
3922,K860,148,lenovo_ideaphone_k860,1
3923,A820,148,lenovo_a820,1
3924,K900,148,lenovo_ideaphone_k900,1
3925,S920,148,lenovo_s920,1
3926,A800,148,lenovo_ideaphone_a800,1
3930,A706,148,lenovo_a706,1
3931,A830,148,lenovo_a830,1
3933,S820,148,lenovo_s820,1
3935,A850,148,lenovo_a850,1
3940,A529,148,lenovo_a529,1
3941,A630t,148,lenovo_a630t,1
3945,A680,148,lenovo_a680,1
3946,S850,148,lenovo_s850,1
3948,"Vibe Z2 Pro",148,lenovo_vibe_z2_pro,1
3950,"Vibe X2",148,lenovo_vibe_x2,1
3951,A536,148,lenovo_a536,1
3952,A606,148,lenovo_a606,1
3953,A328,148,lenovo_a328,1
3954,"A8 Golden Warrior",148,lenovo_golden_warrior_a8,1
3955,A916,148,lenovo_a916,1
3956,S90,148,lenovo_s90,1
3957,S580,148,lenovo_s580,1
3959,A319,148,lenovo_a319,1
3962,"K3 Music Lemon",148,lenovo_k3_music_lemon,1
3971,P70-A,148,lenovo_p70_a,1
3972,"K3 Note",148,lenovo_k3_note,1
3973,"S8 4G",148,lenovo_s8_4g,1
3974,P90,148,lenovo_p90,1
3975,A6000,148,lenovo_a6000,1
3976,S60,148,lenovo_s60,1
3977,A5000,148,lenovo_a5000,1
3979,A6010,148,lenovo_a6010,1
3982,A7010,148,lenovo_a7010,1
3983,"Vibe S1",148,lenovo_vibe_s1,1
3984,"Phab ROW",148,lenovo_phab,1
3985,A1000,148,lenovo_a1000,1
3986,"Phab Plus PB1-770M",148,lenovo_phab_plus,1
3987,"Vibe X3",148,lenovo_vibe_x3,1
3989,"P90 Pro",148,lenovo_p90_pro,1
3990,"Lemon 3 K32C36",148,lenovo_lemon_3_k32c36,1
3991,"Vibe C A2020",148,lenovo_vibe_c_a2020,1
3993,K6,148,lenovo_k6,1
3994,"K6 Power",148,lenovo_k6_power,1
3995,"K6 Note",148,lenovo_k6_note,1
3996,"P2 3/32",148,lenovo_p2,1
3997,"Vibe K5 Note A7020a48",148,lenovo_vibe_k5_note,1
3998,"Vibe B A2016",148,lenovo_vibe_b_a2016,1
3999,"A Plus",148,lenovo_a_plus,1
4000,"Vibe K5 A6020a40",148,lenovo_vibe_k5,1
4001,A1000m,148,lenovo_a1000m,1
4002,"Moto G5 XT1676",148,lenovo_moto_g5,1
4003,"Moto G5 Plus",148,lenovo_moto_g5_plus,1
4004,"Moto G5s XT1794",148,lenovo_moto_g5s,1
4005,"Moto G5s Plus XT1805",148,lenovo_moto_g5s_plus,1
4008,"5C (Europe)",98,huawei_honor_5c_l51,1
4009,"8 FRD-L09",98,honor_8,1
4010,"5A L21",98,honor_5a_l21,1
4011,"Note 8",98,honor_note_8,1
4012,"6x 3/32",98,honor_6x_2016,1
4013,"8 Pro",98,honor_v8_pro,1
4014,"8 Lite PRA-AL00",98,honor_8_lite,1
4015,"6C DIG-L21HN",98,honor_6c,1
4016,3,98,huawei_honor_3,1
4017,3C,98,huawei_honor_3c,1
4023,"Desire 828",96,htc_desire_828,1
4025,"Desire EYE",96,htc_desire_eye,1
4026,"Desire 510",96,htc_desire_510,1
4029,"One M9",96,htc_one_m9,1
4030,"Desire 620G",96,htc_desire_620g,1
4031,"Desire 820",96,htc_desire_820,1
4033,"Desire 200",96,htc_desire_200,1
4035,"Desire 500",96,htc_desire_500,1
4036,"One Dual Sim",96,htc_one_dual_sim,1
4037,"One Max",96,htc_one_max,1
4038,"Desire 400 Dual Sim",96,htc_desire_400_dual_sim,1
4040,"Desire X",96,htc_desire_x,1
4041,"One X+",96,hts_one_x_plus,1
4042,8X,96,htc_8x,1
4045,"Desire SV",96,htc_desire_sv,1
4047,"One SV",96,htc_one_sv,1
4049,Titan,96,htc_titan,1
4050,Radar,96,htc_radar,1
4051,"Sensation XE",96,htc_sensation_xe,1
4052,Rhyme,96,htc_rhyme,1
4053,"Raider 4G",96,htc_raider_4g,1
4054,"Amaze 4G",96,htc_amaze_4g,1
4055,Explorer,96,htc_explorer,1
4056,"7 Surround",96,htc_7_surround,1
4057,Gratia,96,htc_gratia,1
4059,"EVO Shift 4G",96,htc_evo_shift_4g,1
4061,"Inspire 4G",96,htc_inspire_4g,1
4062,"Desire S",96,htc_desire_s,1
4063,"Wildfire S",96,htc_wildfire_s,1
4066,Legend,96,htc_legend,1
4069,Desire,96,htc_desire,1
4070,"HD mini",96,htc_hd_mini,1
4072,Dream,96,htc_dream,1
4078,"Touch Diamond2",96,htc_touch_diamond2,1
4079,Magic,96,htc_magic,1
4089,Artemis,96,htc_artemis_p3300,1
4098,Gene,96,htc_gene_p3400,1
4103,U8230,94,huawei_u8230,1
4107,"Touch HD",96,htc_touch_hd_t8282,1
4109,"Touch Diamond",96,htc_touch_diamond_p3700,1
4110,"Touch Cruise",96,htc_touch_cruise_p3650,1
4115,"U8800 Ideos X5",94,huawei_u8800_ideos_x5,1
4116,U8110,94,huawei_u8110,1
4120,U8500,94,huawei_u8500,1
4121,"U8800H Ideos X5",94,huawei_u8800h_ideos_x5,1
4122,"U9000 Ideos X6",94,huawei_u9000_ideos_x6,1
4125,"U8650 Sonic",94,huawei_u8650_sonic,1
4130,"U8850 Vision",94,huawei_u8850_vision,1
4132,"U8860 Honor",94,huawei_u8860_honor,1
4136,Hero,96,htc_hero,1
4139,Touch2,96,htc_touch2,1
4141,HD2,96,htc_hd2,1
4144,"U8800 Ideos X5 Pro",94,huawei_u8800_ideos_x5_pro,1
4147,"U9500 Ascend D1",94,huawei_u9500_ascend_d1,1
4149,"U9200 Ascend P1",94,huawei_u9200_ascend_p1,1
4150,"U8815 Ascend G300",94,huawei_u8815_ascend_g300,1
4151,Wildfire,96,htc_wildfire,1
4153,"U8836D G500 Pro",94,huawei_u8836d_g500_pro,1
4155,"U8950D Ascend G600",94,huawei_u8950d_ascend_g600,1
4156,"U9508 Honor 2",94,huawei_u9508_honor_2,1
4160,"U8666E Ascend Y201 Pro",94,huawei_u8666e_ascend_y201_pro,1
4162,"Desire HD",96,htc_desire_hd,1
4163,"Desire Z",96,htc_desire_z,1
4164,HD7,96,htc_hd7,1
4169,"7 Mozart",96,htc_7_mozart,1
4170,"U8950 Honor Pro",94,huawei_u8950_honor_pro,1
4172,"Ascend Y300",94,huawei_y300,1
4174,"Ascend W1",94,huawei_ascend_w1,1
4175,"Ascend Mate",94,ascend_mate,1
4177,"Ascend P6",94,huawei_ascend_p6,1
4178,"Ascend G510",94,huawei_ascend_g510,1
4179,"Incredible S",96,htc_incredible_s,1
4180,"Ascend P2",94,huawei_ascend_p2,1
4181,"Ascend G700",94,huawei_ascend_g700,1
4184,"Ascend G610",94,huawei_g610,1
4185,"Ascend D2",94,huawei_ascend_d2,1
4186,"Ascend G710",94,huawei_ascend_g710,1
4187,"Ascend Y511",94,huawei_ascend_y511,1
4189,ChaCha,96,htc_chacha,1
4190,Salsa,96,htc_salsa,1
4192,"EVO 3D",96,htc_evo_3d,1
4193,Sensation,96,htc_sensation,1
4195,"Droid Incredible 2",96,htc_droid_incredible_2,1
4197,"Sensation 4G",96,htc_sensation_4g,1
4203,"Ascend P7",94,huawei_ascend_p7,1
4206,"Ascend P6S",94,huawei_ascend_p6_s,1
4209,"Ascend Mate 7",94,huawei_ascend_mate_7,1
4210,"Ascend G7",94,huawei_ascend_g7,1
4212,P8,94,huawei_p8_gra_l09,1
4213,"P8 Lite",94,huawei_p8_lite,1
4214,Y5C,94,huawei_y5c,1
4215,"P8 Max",94,huawei_p8_max,1
4219,"One S",96,htc_one_s,1
4220,"One X",96,htc_one_x,1
4221,"One V",96,htc_one_v,1
4222,"One XL",96,htc_one_xl,1
4223,"Desire C",96,htc_desire_c,1
4224,"Desire V",96,htc_desire_v,1
4230,"Mate 8 NXT-L29",94,huawei_mate_8_nxt_l29,1
4231,"Y6 Pro",94,huawei_huawei_y6_pro,1
4232,"Y6 SCL-L01",94,huawei_y6,1
4234,Y336-U02,94,huawei_y336_u02,1
4236,GR5,94,huawei_gr5,1
4237,"P9 Standart",94,huawei_p9,1
4238,"P9 Plus VIE-L09",94,huawei_p9_plus,1
4239,"P9 Lite VNS-L21",94,huawei_p9_lite,1
4240,GR3,94,huawei_gr3,1
4241,"Y3 II 4G",94,huawei_y3_ii_4g,1
4242,"Y5 II CUN-U29",94,huawei_y5_ii,1
4243,"Y6 II CAM-L21",94,huawei_y6_ii_cam_l21,1
4244,"Nova CAN-L01\L11",94,huawei_nova,1
4247,Butterfly,96,htc_butterfly,1
4250,"Desire 600 DS",96,htc_desire_600_ds,1
4251,"Butterfly S",96,htc_butterfly_s,1
4255,"Mate 9 MHA-L09",94,huawei_mate_9,1
4261,"P8 Lite (2017)",94,huawei_p8_lite_2017,1
4262,"P10 VTR-L09",94,huawei_p10,1
4263,"P10 Plus VKY-L09",94,huawei_p10_plus,1
4264,"P10 Lite WAS-LX1",94,huawei_p10_lite,1
4267,"Nova 2 Plus 4/64",94,huawei_nova_2_plus,1
4269,"Nova 2i",94,huawei_nova_2i,1
4270,"Mate 10 ALP-L09",94,huawei_mate_10,1
4274,"One (M8)",96,htc_one_m8,1
4276,"Desire 816",96,htc_desire_816,1
4278,"Desire 310",96,htc_desire_310,1
4279,"One (E8) Dual SIM M8Sw, M8Sb, M8Ss, M8Sx",96,htc_one_e8,1
4280,"One mini 2",96,htc_one_mini_2,1
4284,"Mate 10 Pro 4/64",94,huawei_mate_10_pro,1
4285,"Enjoy 7 SLA-TL10",94,huawei_enjoy_7,1
4286,"Nova lite 2017 SLA-L22",94,huawei_nova_lite_2017,1
4294,"Desire 626G Dual Sim",96,htc_desire_626g_dual_sim,1
4295,"One (E9) Plus",96,htc_one_e9_plus,1
4297,"Desire 326G Dual Sim",96,htc_desire_326g_dual_sim,1
4298,"One ME Dual Sim",96,htc_one_me_dual_sim,1
4299,"One M9 Plus",96,htc_one_m9_plus,1
4300,"Desire 526G Dual Sim",96,htc_desire_526g_dual_sim,1
4303,"Desire 626",96,htc_desire_626,1
4305,10,96,htc_10,1
4306,"Desire 628",96,htc_desire_628,1
4308,"One A9S",96,htc_one_a9s,1
4311,6,98,huawei_honor_6,1
4314,"3c Lite",98,huawei_honor_3c_lite,1
4315,4x,98,huawei_honor_4x,1
4316,"4C CHM-U01",98,huawei_honor_4c,1
4317,"7 PLK-L01",98,huawei_honor_7,1
4319,"5X KIW-L21",98,huawei_honor_5x,1
4320,"4C Pro TIT-L01",98,huawei_honor_4c_pro,1
4321,"5C (China)",98,huawei_honor_5c,1
4322,"V8 4/32",98,honor_v8,1
4325,"U Ultra",96,htc_u_ultra,1
4326,"U Play 3/32",96,htc_u_play,1
4328,"U11 4/64",96,htc_u11,1
4331,6A,98,honor_6a,1
4332,9,98,honor_9,1
4333,"6C Pro",98,honor_6c_pro,1
4334,7X,98,honor_7x,1
4335,"One E9S Dual SIM",96,htc_one_e9s_dual_sim,1
4336,"View 10 4/64",98,honor_v10,1
4344,"Cirrus 4 FS507",68,fly_cirrus_4_fs507,1
4345,"Nimbus 8 FS 454",68,fly_nimbus_8_fs_454,1
4346,"Cirrus 11",68,fly_cirrus_11,1
4347,"Stratus 6 FS407",68,fly_stratus_6_fs407,1
4348,"Nimbus 9 FS509",68,fly_nimbus_9_fs509,1
4351,"Evo Energy 5 IQ4504",68,fly_iq4504_evo_energy_5,1
4353,"Era Life 3 IQ4491",68,fly_iq4491_quad_era_life_3,1
4355,"Evo Energie 4 IQ4501",68,fly_iq4501_evo_energie_4,1
4356,"Era Life 2 IQ456",68,fly_iq456_era_life_2,1
4357,"Era Life 5 IQ4416",68,fly_iq4416_era_life_5,1
4360,"Evo Chic 3 IQ4413",68,fly_iq4413_quad_evo_chic_3,1
4361,"Glory IQ431",68,fly_iq431_glory,1
4362,"Evo Tech 1 IQ454",68,fly_iq454_evo_tech_1,1
4363,"Magic IQ446",68,fly_iq446_magic,1
4366,"Evoke IQ430",68,fly_iq430_evoke,1
4367,"Spark IQ4404",68,fly_iq4404_spark,1
4371,"Radiance IQ441",68,fly_iq441_radiance,1
4372,"Wizard Plus IQ245+",68,fly_iq245plus_wizard_plus,1
4373,"Miracle IQ442",68,fly_iq442_miracle,1
4374,"Energie IQ440",68,fly_iq440_energie,1
4375,TS100,68,fly_ts100,1
4376,"Horizon IQ450",68,fly_iq450_horizon,1
4380,"E190 Wi-Fi",68,fly_e190_wi_fi,1
4381,"Swift IQ250",68,fly_iq250_swift,1
4386,OD1,68,fly_od1,1
4408,"Turbo IQ285",68,fly_iq285,1
4410,"Wizard IQ245",68,fly_iq245_wizard,1
4411,"Uno IQ235",68,fly_iq235_uno,1
4412,"Pride IQ255",68,fly_iq255_pride,1
4414,"Vogue IQ256",68,fly_iq256_vogue,1
4415,"Diamond IQ444",68,fly_iq444_diamond,1
4416,"Vista IQ451",68,fly_iq451_vista,1
4417,"Trend IQ443",68,fly_iq443_trend,1
4419,DS124,68,fly_ds124,1
4420,"Genius IQ445",68,fly_iq445_genius,1
4421,"Diamond 2 IQ444",68,fly_iq444_quattro,1
4422,"Quad Phoenix IQ4410",68,fly_iq4410_quad_phoenix,1
4426,"Energie 3 IQ4403",68,fly_iq4403_energie_3,1
4427,"Pronto IQ449",68,fly_iq449_pronto,1
4432,"Evo Chiс 1 IQ4405",68,fly_iq4405_evo_chis_1,1
4433,"Era Nano 7  IQ4407",68,fly_iq4407_era_nano_7,1
4434,"Era Style 3 IQ4415",68,fly_iq4415_era_life_3,1
4435,"Phoenix 2 IQ4410i",68,fly_iq4410i_phoenix2,1
4436,"Era Nano 4 IQ4490",68,fly_iq4490_era_nano_4,1
4440,"Evo Tech 3 IQ4414",68,fly_iq4414_evo_tech_3,1
4442,"Era Energy 2 IQ4401",68,fly_iq4401_era_energy_2,1
4444,"ERA Nano 10 IQ4490i",68,fly_iq4490i_era_nano_10,1
4445,"Evo Tech 4 IQ4514",68,fly_iq4514_quad_evo_tech4,1
4450,"ERA Life 7 Quad IQ4505",68,fly_iq4505_era_life_7_quad,1
4451,"Quad ERA Energy 1 IQ4502",68,fly_quad_era_energy_1_iq4502,1
4452,"Tornado Slim IQ4516",68,fly_iq4516_tornado_slim,1
4453,"Quad EVO Energy 1 IQ4515",68,fly_iq4515_quad_evo_energy_1,1
4454,"Nimbus 3 FS501",68,fly_fs501_nimbus_3,1
4455,"FS401 Stratus 1",68,fly_fs401,1
4456,"Cirrus 1 FS502",68,fly_fs502_cirrus_1,1
4457,"Cirrus 2 FS504",68,fly_cirrus_2_fs504,1
4458,"Nimbus 2 FS452",68,fly_nimbus_2_fs452,1
4459,"Nimbus 1 FS451",68,fly_nimbus_1_fs451,1
4461,"Nimbus 7 FS505",68,fly_fs505_nimbus_7,1
4462,"Cirrus 8 FS514",68,fly_cirrus_8_fs514,1
4464,"Cirrus 6",68,fly_cirrus_6,1
4467,"Nimbus 15 FS457",68,fly_nimbus_15,1
4474,"P6000 Pro",60,elephone_p6000_pro,1
4475,P9000,60,elephone_p9000,1
4477,M2,60,elephone_m2,1
4479,Trunk,60,elephone_trunk,1
4487,P3000S,60,elephone_p3000s,1
4488,P6000,60,elephone_p6000,1
4489,G4,60,elephone_g4,1
4492,P5000,60,elephone_p5000,1
4493,P7000,60,elephone_p7000,1
4495,P8000,60,elephone_p8000,1
4498,Vowney,60,elephone_vowney,1
4499,M3,60,elephone_m3,1
4501,S7,60,elephone_s7,1
4505,"P8 mini",60,elephone_p8_mini,1
4506,S8,60,elephone_s8,1
4508,X5S,54,doogee_x5s,1
4509,"X6 Pro",54,doogee_x6_pro,1
4510,T5,54,doogee_t5,1
4511,Y6,54,doogee_y6,1
4512,"T5 S",54,doogee_t5_s,1
4513,"X9 Pro",54,doogee_x9_pro,1
4514,"X9 Mini",54,doogee_x9_mini,1
4516,"X5 Max",54,doogee_x5_max,1
4525,"Voyager 2",54,doogee_voyager_2_dg310,1
4527,"Titans 2",54,doogee_titans_2,1
4528,KissMe,54,doogee_dg580,1
4529,Leo,54,doogee_dg280_leo,1
4533,"Valencia 2 Y100 Pro",54,doogee_valencia_2_y100_pro,1
4535,NOVA,54,doogee_nova_y100x,1
4536,X5,54,doogee_x5,1
4538,"X5 Pro Galicia",54,doogee_x5_pro,1
4539,F5,54,doogee_f5,1
4540,X6,54,doogee_x6,1
4542,X3,54,doogee_x3,1
4543,Y300,54,doogee_y300,1
4545,"T6 Pro",54,doogee_t6_pro,1
4546,"F7 Pro",54,doogee_f7_pro,1
4547,"X5 Max Pro",54,doogee_x5_max_pro,1
4549,"Y6 Max",54,doogee_y6_max,1
4550,"X7 Pro",54,doogee_x7_pro,1
4551,"Shoot 1",54,doogee_shoot_1,1
4552,"Shoot 2 1/8",54,doogee_shoot_2,1
4553,X10,54,doogee_x10,1
4555,BL5000,54,doogee_bl5000,1
4556,S60,54,doogee_s60,1
4558,BL7000,54,doogee_bl7000,1
4559,X30,54,doogee_x30,1
4561,"Mix Lite",54,doogee_mix_lite,1
4562,X20,54,doogee_x20,1
4569,H2,48,cubot_h2,1
4571,S550,48,cubot_s550,1
4574,Dinosaur,48,cubot_dinosaur,1
4575,Rainbow,48,cubot_rainbow,1
4586,S200,48,cubot_s200,1
4588,S208,48,cubot_s208,1
4594,H1,48,cubot_h1,1
4596,"Note S",48,cubot_note_s,1
4599,Manito,48,cubot_manito,1
4600,Echo,48,cubot_echo,1
4601,Max,48,cubot_max,1
4604,Magic,48,cubot_magic,1
4605,R9,48,cubot_r9,1
4606,H3,48,cubot_h3,1
4611,"BQ-5504 Strike Selfie Max",36,bq_5504_strike_selfie_max,1
4615,"BQ-5057 Strike 2",36,bq_5057_strike_2,1
4617,"BQ-5201 Space",36,bq_5201_space,1
4621,"S-3510 Aspen Mini",36,bq_s_3510_aspen_mini,1
4623,"BQS-4525 Vienna",36,bq_mobile_bqs_4525_vienna,1
4625,"BQS-5520 Mercury",36,bq_bqs_5520_mercury,1
4629,"BQS-5020 Strike",36,bq_bqs_5020_strike,1
4631,"Magic BQS-5070",36,bq_mobile_magic,1
4633,"BQ-5032 Element",36,bq_mobile_bq_5032_element,1
4634,"BQS-4800 Blade",36,bq_mobile_bqs_4800_blade,1
4639,"BQ-5510 Strike Power Max 4G",36,bq_mobile_bq_5510_strike_power_max_4g,1
4641,"BQ-4500L Fox LTE",36,bq_mobile_bq_4500l_fox_lte,1
4647,"BQ-4526 Fox",36,bq_mobile_bq_4526_fox,1
4649,"BQ-5001L Contact",36,bq_mobile_bq_5001l_contact,1
4651,"BQ-5008L Brave",36,bq_mobile_bq_5008l_brave,1
4653,"BQ-5512L Strike Forward",36,bq_strike_forward_bq_5512l,1
4661,"Omega Pro",32,blackview_omega_pro,1
4662,BV5000,32,blackview_bv5000,1
4664,A5,32,blackview_a5,1
4665,A8,32,blackview_a8,1
4666,"Ultra Plus",32,blackview_ultra_plus,1
4668,BV6000,32,blackview_bv6000,1
4670,BV6000s,32,blackview_bv6000s,1
4671,"A8 Max",32,blackview_a8_max,1
4673,R6,32,blackview_r6,1
4675,P2,32,blackview_p2,1
4677,"BV7000 Pro",32,blackview_bv7000_pro,1
4678,"P2 Lite",32,blackview_p2_lite,1
